STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,HPCP
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,10,18,12.9032
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,10,19,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,10,22,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,10,31,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,11,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,11,06,12.9032
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,11,07,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,11,12,32.258
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,11,15,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,11,16,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,11,17,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,11,18,19.3548
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,11,20,25.8064
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,11,21,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,11,22,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,11,23,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,11,27,38.7096
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,12,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,12,06,32.258
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,12,07,51.6128
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,12,08,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,12,11,96.774
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,12,12,225.806
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,12,17,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,12,18,45.1612
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,12,19,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,12,22,12.9032
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,12,23,12.9032
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,12,24,25.8064
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,12,25,45.1612
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,12,27,12.9032
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,12,28,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,01,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,01,05,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,01,08,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,01,12,129.032
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,01,13,32.258
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,01,17,51.6128
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,01,18,83.8708
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,01,19,38.7096
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,01,20,19.3548
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,02,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,03,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,03,08,32.258
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,03,10,19.3548
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,03,12,51.6128
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,03,13,12.9032
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,03,24,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,03,25,38.7096
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,03,26,12.9032
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,03,29,51.6128
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,03,30,77.4192
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,03,31,19.3548
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,04,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,04,02,58.0644
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,04,03,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,04,04,45.1612
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,04,05,25.8064
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,04,06,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,04,11,19.3548
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,04,12,64.516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,04,13,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,04,14,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,04,20,58.0644
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,04,21,32.258
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,04,22,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,04,27,116.1288
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,06,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,07,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,08,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,08,29,12.9032
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,08,30,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,09,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,10,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,10,03,25.8064
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,10,04,32.258
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,10,06,25.8064
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,10,07,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,10,17,38.7096
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,10,22,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,10,23,122.5804
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,10,24,483.87
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,10,25,19.3548
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,10,30,25.8064
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,10,31,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,11,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,11,07,154.8384
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,11,09,19.3548
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,11,10,58.0644
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,11,19,45.1612
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,11,20,103.2256
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,11,21,58.0644
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,11,22,38.7096
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,11,23,58.0644
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,11,27,51.6128
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,11,28,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,12,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,12,02,64.516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,12,03,70.9676
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,12,04,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,12,05,51.6128
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,12,06,90.3224
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,12,08,38.7096
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,12,09,32.258
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,12,10,64.516
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,12,14,180.6448
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,12,15,19.3548
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,12,17,122.5804
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,12,18,212.9028
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,12,19,148.3868
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,12,23,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,01,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,01,11,12.9032
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,01,12,12.9032
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,01,13,25.8064
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,01,30,70.9676
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,02,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,02,15,51.6128
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,02,16,83.8708
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,02,17,90.3224
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,02,18,51.6128
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,02,19,58.0644
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,02,20,25.8064
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,02,25,45.1612
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,02,26,77.4192
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,03,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,03,02,103.2256
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,03,03,25.8064
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,03,05,12.9032
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,03,06,70.9676
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,03,07,19.3548
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,03,10,25.8064
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,03,13,90.3224
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,03,14,77.4192
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,03,15,77.4192
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,03,25,19.3548
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,03,30,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,04,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,05,09,12.9032
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,05,15,58.0644
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,05,16,19.3548
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,05,17,58.0644
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,05,18,19.3548
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,05,24,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,05,25,45.1612
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,05,28,19.3548
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,05,29,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,06,01,12.9032
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,06,02,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,06,04,32.258
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,06,05,38.7096
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,06,06,83.8708
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,06,28,51.6128
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,06,29,51.6128
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,07,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,08,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,09,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,09,12,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,09,13,25.8064
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,12,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2011,12,30,19.3548
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,01,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,01,19,25.8064
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,01,20,232.2576
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,01,21,103.2256
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,01,22,32.258
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,01,23,83.8708
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,01,26,12.9032
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,02,01,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,02,10,12.9032
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,02,12,12.9032
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,02,13,38.7096
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,02,15,32.258
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,02,20,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,02,27,25.8064
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,02,28,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,02,29,96.774
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,03,01,25.8064
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,03,06,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,03,11,32.258
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,03,13,122.5804
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,03,14,154.8384
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,03,15,135.4836
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,03,16,341.9348
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,03,17,25.8064
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,03,18,19.3548
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,03,19,12.9032
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,03,21,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,03,22,25.8064
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,03,23,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,03,25,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,03,26,12.9032
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,03,27,32.258
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,03,28,25.8064
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,03,29,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,03,30,19.3548
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,03,31,64.516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,04,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,05,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,06,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,06,04,135.4836
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,06,05,19.3548
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,06,23,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,07,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,08,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,09,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,10,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,10,22,180.6448
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,10,23,51.6128
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,10,24,51.6128
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,10,31,12.9032
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,11,01,64.516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,11,08,32.258
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,11,09,12.9032
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,11,10,19.3548
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,11,16,32.258
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,11,17,141.9352
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,11,18,103.2256
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,11,19,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,11,20,38.7096
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,11,21,122.5804
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,11,28,90.3224
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,11,29,96.774
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,11,30,387.096
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,12,01,58.0644
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,12,02,135.4836
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,12,04,32.258
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,12,11,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,12,12,32.258
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,12,16,45.1612
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,12,17,32.258
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,12,18,12.9032
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,12,21,45.1612
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,12,22,32.258
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,12,23,19.3548
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,12,24,32.258
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2012,12,25,58.0644
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,01,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,02,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,02,06,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,02,07,32.258
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,02,08,12.9032
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,02,11,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,02,19,58.0644
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,02,20,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,02,21,12.9032
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,02,24,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,03,01,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,03,03,25.8064
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,03,06,90.3224
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,03,09,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,03,19,38.7096
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,03,20,141.9352
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,03,26,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,03,31,32.258
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,04,01,25.8064
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,04,04,58.0644
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,04,07,32.258
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,04,08,12.9032
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,04,17,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,05,01,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,05,05,38.7096
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,05,06,38.7096
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,05,07,12.9032
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,05,08,19.3548
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,05,16,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,05,27,25.8064
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,05,28,12.9032
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,05,29,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,06,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,06,23,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,06,24,58.0644
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,06,25,96.774
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,08,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,08,22,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,09,01,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,09,02,109.6772
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,09,12,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,09,21,96.774
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,09,25,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,10,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,10,12,6.4516
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,10,28,45.1612
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,10,29,25.8064
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,12,01,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,12,03,51.6128
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,12,06,38.7096
COOP:041018,BOWMAN DAM CA US,1641.3,39.4539,-120.6556,2013,12,07,45.1612
COOP:041194,BURBANK VALLEY PUMP CA US,199.6,34.1866,-118.348,2011,03,02,6.4516
COOP:041194,BURBANK VALLEY PUMP CA US,199.6,34.1866,-118.348,2011,03,03,6.4516
COOP:041194,BURBANK VALLEY PUMP CA US,199.6,34.1866,-118.348,2011,03,19,19.3548
